u,v,d
65346839,65305817,6485.152852081619
2624373705,65304936,3975.991459936741
65302318,65306804,6747.542567589926
65288193,5863003873,1614.687524333861
65351748,3066641490,6306.887294489698
3013377978,5634834337,9100.03092685961
5216718984,65362703,6112.803856463949
6250503154,65317040,2321.9688099319264
65324734,1501430147,2710.7791352666404
65327153,65324764,8775.793292721015
65336755,65307768,12107.785727793053
767859211,65347447,5237.415812691321
4152326956,65327169,7998.384680979914
6383748106,4018840072,9798.683967886112
65333713,1378125483,11375.03968120732
65324626,65325601,9984.799691855009
259399504,65333922,9272.309902342682
65317386,65309840,1234.1376374926797
65292701,65340964,9267.125511931506
65301492,65320605,6620.315484073273
65316464,9323251345,11238.537803098463
65301591,258755559,9498.006260376182
65291383,260193156,7008.445758511356
65317117,65312206,5635.198448469877
725288010,318256096,12285.712330800532
65343649,65295482,10227.388287865482
65287720,258757449,1456.1885898080732
65332235,4012202145,8152.815485405932
330668008,300515878,4315.975873785043
65295320,65352255,3417.1960760137317
65308332,4062847056,7654.401420447667
311436362,65287987,11742.743225469718
1677788981,65353349,4283.794474996647
65315836,65342715,7942.746162289721
65351231,65293880,4683.6938214019565
65348317,65310495,5860.190148729864
65289005,65312030,3978.8297817222615
65337852,6917325702,5312.993705442158
469713214,65312641,11909.643588076739
65304103,65363410,7046.080392004162
1723563897,65338019,2143.717252591029
2477163311,65315046,4660.925106126979
65311892,65363471,12270.49313641527
767857266,65302831,1306.9433215790484
1707855260,65280373,8587.292046914721
5283675522,4021550349,4911.90781381747
4100262328,279669375,4046.0156648344855
65362829,768245366,7340.511707822535
65347930,65281429,9921.633608771008
65296613,65303234,7717.93006921226
1460324040,65299874,6814.075257210031
12128704813,506107940,11382.377510010867
65304496,65328707,10786.177612471942
345501667,65338809,6908.2479474536585
65281511,65330789,5399.334588156318
65295214,65284849,5820.7918627473455
3279043480,65312700,6275.354852317532
1692529167,65345242,8528.27096597443
65297259,65299133,11610.736011988789
4023117011,4045035896,6722.320418739709
65313350,12478830104,4971.413062756796
258757441,65280297,10020.412255562713
65340870,4019097600,10984.283417147724
65307721,65369754,3574.935544815877
11037467466,6311659740,7014.647851940185
259394878,65307266,9178.487216363632
65328478,65315779,7399.835370745299
65307946,11260045906,8708.273344883495
1580517057,2548141872,3532.042246653436
65306347,65293133,7327.914140109412
65322468,65311142,4280.027019862263
260170225,615144100,3799.996120010908
258972742,65309113,11041.873245757943
65296794,7148948182,8625.93159317169
65348742,65317181,4176.5611980145095
258911657,65354097,5169.002645734908
2249911790,258967873,2914.579279615031
2327650831,65343967,6616.793969255326
260494516,4180837706,6721.605282095187
65282960,65315466,7270.0639183058165
287828167,65297287,2209.2076343471263
65338206,65354354,6932.889330154087
65330538,65312176,13478.16959082829
65294270,4086113592,7661.829039545145
6360770043,767752910,2434.9672425797758
65320241,1767172819,11044.43815272404
65341397,65325118,4191.7826784109375
65302517,65279971,6364.265194791904
65287720,298940440,8246.261895671794
65337675,1792772846,10805.120954851363
65348475,65330458,3598.2729530612937
741745346,293741891,8377.352736079696
4017324918,4967499780,3819.955702198656
1126947954,258910909,3179.3681131153094
65328478,65288832,6902.765410122816
65298947,65327150,6363.9660318298875
65337399,4061762661,2858.7425769824235
65287324,3584465769,7702.7083931782045
65307543,2624400903,4350.447272489938
65359479,65316801,8727.905478397506
65334120,11644726181,inf
65301811,1350921995,13122.558113235556
6611368324,65288311,4442.994780837656
259138402,65306229,676.0435111691933
65302643,5649055160,6027.183619428918
65346054,65353229,7176.953879960244
434686038,65307339,8868.293560456066
65343295,65352265,2142.3566291696598
65310799,11037467470,6842.354081183065
65287418,316735471,11781.299606449584
65309815,65293566,1249.6719846702338
65317363,9898437964,1463.4587957653291
65341603,65350987,7517.133941397415
65364113,1501114908,3256.680321051182
65325562,258759753,6786.040141416187
4064695371,1202332578,2374.677073799266
260494519,65351067,2708.704237807019
65300536,65312216,6365.411055101589
266903680,65319799,6926.903886546865
65343560,65324734,7221.761463879649
65302973,298938895,10163.490596606493
2317635240,65342051,1980.5626104866433
65317495,65301760,3026.665622775932
65299568,65288607,11854.29666974426
65326154,65333715,5187.674468355498
65296328,258913486,2896.70945012986
302912544,258911643,6780.084496066929
65288869,5440458828,6345.401086509678
65289514,2317961295,5405.507110513481
65299451,4800142347,4346.3319725527135
65303470,65291641,7163.035273726822
65365832,65302840,9133.869106246684
65312210,1510908481,3857.358451937776
65324319,65335577,7237.121659527901
6311883025,65307448,5298.427320531611
65312616,1148372880,5206.400629810027
287831239,65339305,3070.7946665072404
65317495,65301709,2910.73550983285
65288844,1718880133,5590.104626012114
258911615,6353341472,4316.007021747175
2716299656,65315836,9644.212803990562
65326070,65305318,3404.254887278768
2480394578,65346910,6352.814219771164
65351478,742227512,4281.862208164975
2480394582,65290207,9768.052595616757
65330552,1501115203,7692.904933300812
173175745,65353096,2491.0210164654395
65294061,65292738,8736.603961371977
65298214,65352990,6703.861726695325
65324619,65299984,8676.955081154207
65329405,2325127359,8937.705433667945
4152326975,261510664,4222.83171462475
65305318,2072458846,3347.0031097307237
65346416,65325497,2526.7647378627644
65333308,65294374,3461.273158500235
65341603,65339026,3815.469918693673
65299058,8147902303,7487.326493782667
65351790,65323904,6912.209257272768
65359818,65337385,10888.908522703905
65346746,633361293,5781.571190627056
65342425,5863003869,3833.521813423364
65322724,65296881,739.0530227702827
65351872,65328969,9133.714825311954
65337329,330669727,13055.480378361535
8274993636,65323805,8073.376656281888
65291345,65281582,2416.43410405899
65302761,448034152,3771.31128290031
5020557563,65301651,9291.103334988862
65324619,65293205,10093.53659113497
65309740,65302519,11943.75975351354
3645308400,65332861,10458.57913585462
295218284,65332459,5007.707982145391
65304071,65289269,7582.878972291193
300759042,725294406,5731.033468697522
65336083,828411479,3947.9346954403436
65301749,259407832,3630.5462359588796
6522255329,725284753,5619.864252161892
65322306,65296088,8777.479657157766
65317601,65299810,4233.258993478959
6142268319,65324936,6339.939575722493
65307534,65342069,9058.240310007488
65333826,65313131,614.4339681193293
65303723,65307609,6463.827225340418
65280134,65280118,7130.253766153396
4022941228,65318082,8412.423248261404
6917284468,65364220,9985.784017200383
65302952,65326714,12390.140616708157
65359014,2163049313,9519.530332501074
65312537,65337498,11292.23527107873
65305338,4186794514,7204.051064069295
276546183,65290891,3129.354605611777
1711296724,65347419,3501.418677017945
65327908,434685829,6098.419498606771
65315489,2304626355,673.7728517288932
65311854,65360902,10754.695642720779
65286547,65347148,2476.353067396053
65337964,303450506,1207.4241370292996
4022973150,65302577,12315.28003925448
65312094,65291247,7226.153999586677
4062468476,4034158504,6043.228957630641
1712504981,1000699966,3127.5617228310384
65323653,259407790,2722.309972834634
10248388984,2286930480,8926.794098799694
65347361,65303362,6500.982621482284
65361978,5311602980,8455.833538373221
65280502,65332164,5800.447469273875
65353692,65326489,8102.034925563914
65280398,65366252,2267.8994658572224
65329053,301215542,2806.9222608565415
65351953,65316669,3764.6927330662606
65329503,8164502095,7586.571285926516
65300759,65349674,11229.861839807103
65317725,6353186554,8085.202399359899
65355427,258911653,3104.648747033263
5343465959,65335904,4497.698680834326
65287332,65302981,7077.398757868744
65298510,65330990,10747.3293342176
65318641,65298176,3561.4156788359705
11030036734,65306336,7773.507886763326
65344233,65291765,3100.913917804
65318993,12128704802,3124.5045899364272
258910953,65358939,11349.552244076009
65308500,65308528,1328.9076963827022
65292623,65297913,11070.932844418563
65287987,65306580,8387.709893722342
65292774,65297575,7151.963109970558
65298939,65329277,5740.981585126643
65310412,764896525,6206.42517192201
65279914,65313199,3329.278870167339
258972887,4069107532,6607.117076863488
65317128,65328021,8110.794906640095
65330427,65315903,8417.472458705875
65319021,65369754,7744.627886334962
4548596610,65294374,3587.4330870295207
65302629,65339076,5877.227337609136
65321779,761795188,638.1567659685254
65333361,5352470018,3558.4338604038953
65308526,65329420,11778.315094739277
65286126,65321047,5626.480130144068
65297095,65323519,6062.866100656062
65321734,65298903,3571.3399133471544
65286184,65313120,5017.854762739899
1378125483,65341905,2623.332217253557
65335859,261510678,4597.061743206964
65337571,65314202,7875.989713939273
65305410,65334878,7190.856909719256
65310602,1682972844,9846.181880293798
4062847066,65306661,4844.924360234098
65336383,65346739,1622.7301820581533
65336280,1723563814,6741.9507145628795
65318286,265689223,2519.7647599776224
65314879,276549390,4297.630010890422
65354451,65307186,9187.450903926705
65347627,6587926831,4779.674247586905
65289350,65289164,11281.879230776904
65336121,6353362520,8846.144676073513
4022973150,65294139,4447.542540420077
295811049,65328644,7277.583781424428
65316575,65297434,5731.057213957533
65338344,65289324,4335.529023356329
65346731,65336485,11928.6205495385
65360820,5839244979,8770.68470540291
65288273,258910906,4746.186438787243
11030036733,6923574562,2443.067769314378
65352692,65322653,10103.835033779325
65299342,65312600,7749.633606831154
65340972,65357274,10913.985338620509
1723739241,65321216,9609.02746031659
65317216,65324341,8498.378769864694
65288353,260168596,7121.762077452659
65295342,65344593,9555.437097552047
4035862307,65316690,2907.6048753457803
4008987881,65328367,1237.825953566442
4002307885,65321679,11348.633916618692
258757620,65345255,12433.89516917551
258760428,65340578,3812.7211475606578
65312540,65290785,9884.687500144433
65280323,65299662,7817.005981381615
65333713,3711294133,6302.655124936007
65318071,65368155,3106.507091589291
260109223,65304219,4848.781535021959
65303162,2479331520,8818.8928023272
3717633680,65292809,4015.876356307184
65340973,65307547,3794.5263623580754
5283675522,9691602619,2164.6926369595258
4022941217,1196830001,7135.546733395016
65296998,65342682,4049.0782622033757
65337478,65295496,11604.8795519677
5634834337,258755561,6794.005689346977
65322448,65298997,11560.300064887882
65349699,65316532,13695.200447335763
65287319,4044866142,3121.5601302544137
6919467628,65297324,8506.03490023693
65316662,437601656,4127.01993122269
65351693,317353055,4680.1448304910855
5352470018,65311980,4069.2128385371016
65345506,65347452,12153.027962497386
65295183,65322774,4665.265969288115
65287251,665571358,5840.787999048314
65346050,322653582,6950.261987208023
2980617846,65332772,7901.027546216679
65329934,65312014,5832.462437677472
65320652,7922810431,5022.949409209863
65305824,330657229,1727.1196831280079
65320104,297838795,10190.129482939394
2325127186,434686038,10639.664652740348
65336170,65333337,6673.501900807228
2315778415,764927374,5390.252489124157
65292689,2479321631,5411.6948257434215
65307513,65312634,10568.097092630933
65343568,65289371,11582.896101803906
65294604,65304059,3128.577790133774
466335817,65288096,12646.133976600819
65306226,8452202153,10954.830779711478
65297322,65297004,10551.409384891092
65333369,65286864,4262.060230708743
65327334,4022941216,5866.232040857475
612716327,295083423,8950.704150756845
65288998,65317599,6104.428399514742
65316048,4044919945,1779.146627658951
65299305,65296368,7835.357003316436
65336921,65286004,11731.502442163977
65322716,298940440,7792.674555188377
65358921,65328707,4887.652158249317
65357728,65314171,6132.298560393233
65290238,315422936,11305.498520656884
258911602,65327102,8834.50469702137
65304050,65288983,7594.2000663916415
300750450,258967887,1933.6379246798906
258760428,65318039,2150.3980271573582
65318909,258964521,13914.05491455043
65288925,65323941,11159.643090924572
